zip,state,district,district_name,state_district_code,land_area_m2,primary_district,dma_code,dma_name,dma_match_type
59261,MT,2,Congressional District 2,MT-02,1972898710,TRUE,755,GREAT FALLS,exact
59262,MT,2,Congressional District 2,MT-02,789730683,TRUE,687,MINOT - BISMARCK - DICKINSON,exact
59263,MT,2,Congressional District 2,MT-02,1521715821,TRUE,687,MINOT - BISMARCK - DICKINSON,exact
59270,MT,2,Congressional District 2,MT-02,1393850480,TRUE,687,MINOT - BISMARCK - DICKINSON,exact
59270,ND,0,Congressional District (at Large),ND-00,913907932,FALSE,687,MINOT - BISMARCK - DICKINSON,exact
59273,MT,2,Congressional District 2,MT-02,130908726,TRUE,755,GREAT FALLS,exact
59274,MT,2,Congressional District 2,MT-02,772903286,TRUE,687,MINOT - BISMARCK - DICKINSON,exact
59275,MT,2,Congressional District 2,MT-02,743213806,TRUE,687,MINOT - BISMARCK - DICKINSON,exact
59275,ND,0,Congressional District (at Large),ND-00,231521368,FALSE,687,MINOT - BISMARCK - DICKINSON,exact
59276,MT,2,Congressional District 2,MT-02,344543532,TRUE,687,MINOT - BISMARCK - DICKINSON,exact
59301,MT,2,Congressional District 2,MT-02,7386449137,TRUE,756,BILLINGS,exact
59311,MT,2,Congressional District 2,MT-02,2093164759,TRUE,764,RAPID CITY,exact
59312,MT,2,Congressional District 2,MT-02,690127395,TRUE,756,BILLINGS,exact
59313,MT,2,Congressional District 2,MT-02,2346561458,TRUE,687,MINOT - BISMARCK - DICKINSON,exact
59314,MT,2,Congressional District 2,MT-02,867832809,TRUE,756,BILLINGS,exact
59315,MT,2,Congressional District 2,MT-02,604665837,TRUE,798,GLENDIVE,exact
59316,MT,2,Congressional District 2,MT-02,337763888,TRUE,764,RAPID CITY,exact
59317,MT,2,Congressional District 2,MT-02,3640599652,TRUE,756,BILLINGS,exact
59318,MT,2,Congressional District 2,MT-02,1363315664,TRUE,756,BILLINGS,exact
59319,MT,2,Congressional District 2,MT-02,638420904,TRUE,764,RAPID CITY,exact
59322,MT,2,Congressional District 2,MT-02,1475200062,TRUE,756,BILLINGS,exact
59323,MT,2,Congressional District 2,MT-02,138177436,TRUE,756,BILLINGS,exact
59324,MT,2,Congressional District 2,MT-02,3549113474,TRUE,764,RAPID CITY,exact
59326,MT,2,Congressional District 2,MT-02,941348203,TRUE,798,GLENDIVE,exact
59327,MT,2,Congressional District 2,MT-02,5190022914,TRUE,756,BILLINGS,exact
59330,MT,2,Congressional District 2,MT-02,2626170227,TRUE,798,GLENDIVE,exact
59332,MT,2,Congressional District 2,MT-02,1189989982,TRUE,764,RAPID CITY,exact
59333,MT,2,Congressional District 2,MT-02,20610444,TRUE,756,BILLINGS,exact
59336,MT,2,Congressional District 2,MT-02,2711694097,TRUE,756,BILLINGS,exact
59337,MT,2,Congressional District 2,MT-02,5482615670,TRUE,756,BILLINGS,exact
59338,MT,2,Congressional District 2,MT-02,207238850,TRUE,756,BILLINGS,exact
59339,MT,2,Congressional District 2,MT-02,981031529,TRUE,798,GLENDIVE,exact
59343,MT,2,Congressional District 2,MT-02,453986418,TRUE,756,BILLINGS,exact
59344,MT,2,Congressional District 2,MT-02,1112300602,TRUE,687,MINOT - BISMARCK - DICKINSON,exact
59345,MT,2,Congressional District 2,MT-02,1406438209,TRUE,756,BILLINGS,exact
59347,MT,2,Congressional District 2,MT-02,2329648363,TRUE,756,BILLINGS,exact
59349,MT,2,Congressional District 2,MT-02,3380632670,TRUE,798,GLENDIVE,exact
59351,MT,2,Congressional District 2,MT-02,1608903741,TRUE,756,BILLINGS,exact
59353,MT,2,Congressional District 2,MT-02,2687978940,TRUE,687,MINOT - BISMARCK - DICKINSON,exact
59354,MT,2,Congressional District 2,MT-02,133654791,TRUE,687,MINOT - BISMARCK - DICKINSON,exact
59401,MT,2,Congressional District 2,MT-02,7670975,TRUE,755,GREAT FALLS,exact
59404,MT,2,Congressional District 2,MT-02,858438553,TRUE,755,GREAT FALLS,exact
59405,MT,2,Congressional District 2,MT-02,1241610510,TRUE,755,GREAT FALLS,exact
59410,MT,2,Congressional District 2,MT-02,3001514775,TRUE,766,HELENA,exact
59411,MT,1,Congressional District 1,MT-01,558701834,TRUE,755,GREAT FALLS,exact
59412,MT,2,Congressional District 2,MT-02,983467766,TRUE,755,GREAT FALLS,exact
59414,MT,2,Congressional District 2,MT-02,4516653,TRUE,755,GREAT FALLS,exact
59416,MT,2,Congressional District 2,MT-02,945104336,TRUE,755,GREAT FALLS,exact
59417,MT,1,Congressional District 1,MT-01,1965000629,TRUE,755,GREAT FALLS,exact
59418,MT,2,Congressional District 2,MT-02,331958698,TRUE,755,GREAT FALLS,exact
59419,MT,2,Congressional District 2,MT-02,233462390,TRUE,755,GREAT FALLS,exact
59420,MT,2,Congressional District 2,MT-02,644929182,TRUE,755,GREAT FALLS,exact
59421,MT,2,Congressional District 2,MT-02,1933638653,TRUE,755,GREAT FALLS,exact
59422,MT,2,Congressional District 2,MT-02,3083563869,TRUE,755,GREAT FALLS,exact
59424,MT,2,Congressional District 2,MT-02,211239956,TRUE,755,GREAT FALLS,exact
59425,MT,2,Congressional District 2,MT-02,1389299568,TRUE,755,GREAT FALLS,exact
59425,MT,1,Congressional District 1,MT-01,34218898,FALSE,755,GREAT FALLS,exact
59427,MT,1,Congressional District 1,MT-01,3477794418,TRUE,755,GREAT FALLS,exact
59427,MT,2,Congressional District 2,MT-02,98185450,FALSE,755,GREAT FALLS,exact
59430,MT,2,Congressional District 2,MT-02,1335139064,TRUE,755,GREAT FALLS,exact
59432,MT,1,Congressional District 1,MT-01,348524507,TRUE,755,GREAT FALLS,exact
59432,MT,2,Congressional District 2,MT-02,129571838,FALSE,755,GREAT FALLS,exact
59433,MT,2,Congressional District 2,MT-02,843373021,TRUE,755,GREAT FALLS,exact
59434,MT,1,Congressional District 1,MT-01,1754029948,TRUE,755,GREAT FALLS,exact
59435,MT,2,Congressional District 2,MT-02,389959572,TRUE,755,GREAT FALLS,exact
59436,MT,2,Congressional District 2,MT-02,639560905,TRUE,755,GREAT FALLS,exact
59440,MT,2,Congressional District 2,MT-02,493778391,TRUE,755,GREAT FALLS,exact
59441,MT,2,Congressional District 2,MT-02,455216386,TRUE,755,GREAT FALLS,exact
59442,MT,2,Congressional District 2,MT-02,2046835872,TRUE,755,GREAT FALLS,exact
59443,MT,2,Congressional District 2,MT-02,151540576,TRUE,755,GREAT FALLS,exact
59444,MT,2,Congressional District 2,MT-02,1113105917,TRUE,755,GREAT FALLS,exact
59446,MT,2,Congressional District 2,MT-02,1961422504,TRUE,755,GREAT FALLS,exact
59447,MT,2,Congressional District 2,MT-02,911430592,TRUE,755,GREAT FALLS,exact
59448,MT,1,Congressional District 1,MT-01,199884743,TRUE,755,GREAT FALLS,exact
59450,MT,2,Congressional District 2,MT-02,961527279,TRUE,755,GREAT FALLS,exact
59451,MT,2,Congressional District 2,MT-02,626379144,TRUE,755,GREAT FALLS,exact
59452,MT,2,Congressional District 2,MT-02,1033195645,TRUE,755,GREAT FALLS,exact
59453,MT,2,Congressional District 2,MT-02,896021879,TRUE,756,BILLINGS,exact
59454,MT,2,Congressional District 2,MT-02,310215598,TRUE,755,GREAT FALLS,exact
59456,MT,2,Congressional District 2,MT-02,1099238595,TRUE,755,GREAT FALLS,exact
59457,MT,2,Congressional District 2,MT-02,2578622519,TRUE,755,GREAT FALLS,exact
59460,MT,2,Congressional District 2,MT-02,671969284,TRUE,755,GREAT FALLS,exact
59461,MT,2,Congressional District 2,MT-02,97068967,TRUE,755,GREAT FALLS,exact
59462,MT,2,Congressional District 2,MT-02,341053358,TRUE,755,GREAT FALLS,exact
59463,MT,2,Congressional District 2,MT-02,470619081,TRUE,755,GREAT FALLS,exact
59464,MT,2,Congressional District 2,MT-02,624466798,TRUE,755,GREAT FALLS,exact
59465,MT,2,Congressional District 2,MT-02,233468742,TRUE,755,GREAT FALLS,exact
59466,MT,2,Congressional District 2,MT-02,316115666,TRUE,755,GREAT FALLS,exact
59467,MT,2,Congressional District 2,MT-02,248384671,TRUE,755,GREAT FALLS,exact
59468,MT,2,Congressional District 2,MT-02,667663722,TRUE,755,GREAT FALLS,exact
59469,MT,2,Congressional District 2,MT-02,313251693,TRUE,755,GREAT FALLS,exact
59471,MT,2,Congressional District 2,MT-02,2657580974,TRUE,755,GREAT FALLS,exact
59472,MT,2,Congressional District 2,MT-02,143394183,TRUE,755,GREAT FALLS,exact
59474,MT,2,Congressional District 2,MT-02,1432475707,TRUE,755,GREAT FALLS,exact
59477,MT,2,Congressional District 2,MT-02,171832178,TRUE,755,GREAT FALLS,exact
59479,MT,2,Congressional District 2,MT-02,1737542549,TRUE,755,GREAT FALLS,exact
59480,MT,2,Congressional District 2,MT-02,367762583,TRUE,755,GREAT FALLS,exact
59482,MT,2,Congressional District 2,MT-02,544696740,TRUE,755,GREAT FALLS,exact
59483,MT,2,Congressional District 2,MT-02,203676115,TRUE,755,GREAT FALLS,exact
59484,MT,2,Congressional District 2,MT-02,466272894,TRUE,755,GREAT FALLS,exact
59485,MT,2,Congressional District 2,MT-02,146064677,TRUE,755,GREAT FALLS,exact
59486,MT,1,Congressional District 1,MT-01,991725291,TRUE,755,GREAT FALLS,exact
59486,MT,2,Congressional District 2,MT-02,300429301,FALSE,755,GREAT FALLS,exact
59487,MT,2,Congressional District 2,MT-02,141853265,TRUE,755,GREAT FALLS,exact
59489,MT,2,Congressional District 2,MT-02,1572442830,TRUE,755,GREAT FALLS,exact
59501,MT,2,Congressional District 2,MT-02,3484624205,TRUE,755,GREAT FALLS,exact
59520,MT,2,Congressional District 2,MT-02,2901796123,TRUE,755,GREAT FALLS,exact
59521,MT,2,Congressional District 2,MT-02,734613368,TRUE,755,GREAT FALLS,exact
59522,MT,2,Congressional District 2,MT-02,2128784604,TRUE,755,GREAT FALLS,exact
59523,MT,2,Congressional District 2,MT-02,3974613071,TRUE,755,GREAT FALLS,exact
59524,MT,2,Congressional District 2,MT-02,2902468679,TRUE,755,GREAT FALLS,exact
59525,MT,2,Congressional District 2,MT-02,779411454,TRUE,755,GREAT FALLS,exact
59526,MT,2,Congressional District 2,MT-02,1927602442,TRUE,755,GREAT FALLS,exact
59527,MT,2,Congressional District 2,MT-02,552301916,TRUE,755,GREAT FALLS,exact
59528,MT,2,Congressional District 2,MT-02,575683180,TRUE,755,GREAT FALLS,exact
59529,MT,2,Congressional District 2,MT-02,880506598,TRUE,755,GREAT FALLS,exact
59530,MT,2,Congressional District 2,MT-02,506218062,TRUE,755,GREAT FALLS,exact
59531,MT,2,Congressional District 2,MT-02,693305377,TRUE,755,GREAT FALLS,exact
59532,MT,2,Congressional District 2,MT-02,506254509,TRUE,755,GREAT FALLS,exact
59535,MT,2,Congressional District 2,MT-02,1594499816,TRUE,755,GREAT FALLS,exact
59537,MT,2,Congressional District 2,MT-02,882999365,TRUE,755,GREAT FALLS,exact
59538,MT,2,Congressional District 2,MT-02,6453632795,TRUE,755,GREAT FALLS,exact
59540,MT,2,Congressional District 2,MT-02,995841820,TRUE,755,GREAT FALLS,exact
59542,MT,2,Congressional District 2,MT-02,1452295855,TRUE,755,GREAT FALLS,exact
59544,MT,2,Congressional District 2,MT-02,1123033515,TRUE,755,GREAT FALLS,exact
59545,MT,2,Congressional District 2,MT-02,258688485,TRUE,755,GREAT FALLS,exact
59546,MT,2,Congressional District 2,MT-02,240160408,TRUE,755,GREAT FALLS,exact
59547,MT,2,Congressional District 2,MT-02,288963497,TRUE,755,GREAT FALLS,exact
59601,MT,2,Congressional District 2,MT-02,337166735,TRUE,766,HELENA,exact
59602,MT,2,Congressional District 2,MT-02,1358023983,TRUE,766,HELENA,exact
59623,MT,2,Congressional District 2,MT-02,9303,TRUE,766,HELENA,exact
59625,MT,2,Congressional District 2,MT-02,234550,TRUE,766,HELENA,exact
59631,MT,2,Congressional District 2,MT-02,405187950,TRUE,754,BUTTE - BOZEMAN,exact
59632,MT,2,Congressional District 2,MT-02,1150090571,TRUE,754,BUTTE - BOZEMAN,exact
59633,MT,2,Congressional District 2,MT-02,537593168,TRUE,766,HELENA,exact
59634,MT,2,Congressional District 2,MT-02,650805448,TRUE,754,BUTTE - BOZEMAN,exact
59635,MT,2,Congressional District 2,MT-02,205955625,TRUE,766,HELENA,exact
59636,MT,2,Congressional District 2,MT-02,8443408,TRUE,766,HELENA,exact
59638,MT,2,Congressional District 2,MT-02,156452980,TRUE,754,BUTTE - BOZEMAN,exact
59639,MT,2,Congressional District 2,MT-02,1742104657,TRUE,766,HELENA,exact
59640,MT,2,Congressional District 2,MT-02,52280231,TRUE,766,HELENA,exact
59642,MT,2,Congressional District 2,MT-02,720370779,TRUE,756,BILLINGS,exact
59643,MT,2,Congressional District 2,MT-02,709663104,TRUE,766,HELENA,exact
59644,MT,2,Congressional District 2,MT-02,1855210991,TRUE,766,HELENA,exact
59645,MT,2,Congressional District 2,MT-02,4223010501,TRUE,756,BILLINGS,exact
59647,MT,2,Congressional District 2,MT-02,218695873,TRUE,766,HELENA,exact
59648,MT,2,Congressional District 2,MT-02,1825827581,TRUE,766,HELENA,exact
59701,MT,1,Congressional District 1,MT-01,702231047,TRUE,754,BUTTE - BOZEMAN,exact
59701,MT,2,Congressional District 2,MT-02,617842449,FALSE,754,BUTTE - BOZEMAN,exact
59710,MT,1,Congressional District 1,MT-01,1740419807,TRUE,754,BUTTE - BOZEMAN,exact
59711,MT,1,Congressional District 1,MT-01,1446820332,TRUE,754,BUTTE - BOZEMAN,exact
59713,MT,1,Congressional District 1,MT-01,653738456,TRUE,754,BUTTE - BOZEMAN,exact
59714,MT,1,Congressional District 1,MT-01,1083045640,TRUE,754,BUTTE - BOZEMAN,exact
59715,MT,1,Congressional District 1,MT-01,701160150,TRUE,754,BUTTE - BOZEMAN,exact
59715,MT,2,Congressional District 2,MT-02,62626369,FALSE,754,BUTTE - BOZEMAN,exact
59716,MT,1,Congressional District 1,MT-01,167672628,TRUE,754,BUTTE - BOZEMAN,exact
59718,MT,1,Congressional District 1,MT-01,425939857,TRUE,754,BUTTE - BOZEMAN,exact
59720,MT,1,Congressional District 1,MT-01,1924836778,TRUE,754,BUTTE - BOZEMAN,exact
59721,MT,2,Congressional District 2,MT-02,334300975,TRUE,754,BUTTE - BOZEMAN,exact
59721,MT,1,Congressional District 1,MT-01,208433871,FALSE,754,BUTTE - BOZEMAN,exact
59722,MT,1,Congressional District 1,MT-01,1012982399,TRUE,754,BUTTE - BOZEMAN,exact
59724,MT,1,Congressional District 1,MT-01,1375094007,TRUE,754,BUTTE - BOZEMAN,exact
59725,MT,1,Congressional District 1,MT-01,5075799625,TRUE,754,BUTTE - BOZEMAN,exact
59727,MT,1,Congressional District 1,MT-01,775699185,TRUE,754,BUTTE - BOZEMAN,exact
59728,MT,1,Congressional District 1,MT-01,470494653,TRUE,754,BUTTE - BOZEMAN,exact
59729,MT,1,Congressional District 1,MT-01,1205374928,TRUE,754,BUTTE - BOZEMAN,exact
59730,MT,1,Congressional District 1,MT-01,1776967641,TRUE,754,BUTTE - BOZEMAN,exact
59731,MT,1,Congressional District 1,MT-01,339521109,TRUE,754,BUTTE - BOZEMAN,exact
59732,MT,1,Congressional District 1,MT-01,539908873,TRUE,754,BUTTE - BOZEMAN,exact
59733,MT,1,Congressional District 1,MT-01,375210061,TRUE,754,BUTTE - BOZEMAN,exact
59735,MT,1,Congressional District 1,MT-01,294805277,TRUE,754,BUTTE - BOZEMAN,exact
59736,MT,1,Congressional District 1,MT-01,879693558,TRUE,754,BUTTE - BOZEMAN,exact
59739,MT,1,Congressional District 1,MT-01,2635609166,TRUE,754,BUTTE - BOZEMAN,exact
59740,MT,1,Congressional District 1,MT-01,403509278,TRUE,754,BUTTE - BOZEMAN,exact
59741,MT,1,Congressional District 1,MT-01,427037547,TRUE,754,BUTTE - BOZEMAN,exact
59743,MT,1,Congressional District 1,MT-01,543207041,TRUE,754,BUTTE - BOZEMAN,exact
59745,MT,1,Congressional District 1,MT-01,437744543,TRUE,754,BUTTE - BOZEMAN,exact
59746,MT,1,Congressional District 1,MT-01,501224973,TRUE,754,BUTTE - BOZEMAN,exact
59747,MT,1,Congressional District 1,MT-01,104563511,TRUE,754,BUTTE - BOZEMAN,exact
59748,MT,1,Congressional District 1,MT-01,55125106,TRUE,754,BUTTE - BOZEMAN,exact
59749,MT,1,Congressional District 1,MT-01,616917240,TRUE,754,BUTTE - BOZEMAN,exact
59750,MT,1,Congressional District 1,MT-01,261996673,TRUE,754,BUTTE - BOZEMAN,exact
59751,MT,1,Congressional District 1,MT-01,69726276,TRUE,754,BUTTE - BOZEMAN,exact
59752,MT,1,Congressional District 1,MT-01,647730961,TRUE,754,BUTTE - BOZEMAN,exact
59752,MT,2,Congressional District 2,MT-02,397754714,FALSE,754,BUTTE - BOZEMAN,exact
59754,MT,1,Congressional District 1,MT-01,973586803,TRUE,754,BUTTE - BOZEMAN,exact
59755,MT,1,Congressional District 1,MT-01,169127079,TRUE,754,BUTTE - BOZEMAN,exact
59756,MT,1,Congressional District 1,MT-01,26671455,TRUE,754,BUTTE - BOZEMAN,exact
59758,MT,1,Congressional District 1,MT-01,1072095414,TRUE,754,BUTTE - BOZEMAN,exact
59759,MT,2,Congressional District 2,MT-02,697567022,TRUE,754,BUTTE - BOZEMAN,exact
59759,MT,1,Congressional District 1,MT-01,442326987,FALSE,754,BUTTE - BOZEMAN,exact
59760,MT,1,Congressional District 1,MT-01,118158067,TRUE,754,BUTTE - BOZEMAN,exact
59761,MT,1,Congressional District 1,MT-01,2681160966,TRUE,754,BUTTE - BOZEMAN,exact
59762,MT,1,Congressional District 1,MT-01,1349434061,TRUE,754,BUTTE - BOZEMAN,exact
59801,MT,1,Congressional District 1,MT-01,19970556,TRUE,762,MISSOULA,exact
59802,MT,1,Congressional District 1,MT-01,117520177,TRUE,762,MISSOULA,exact
59803,MT,1,Congressional District 1,MT-01,251190170,TRUE,762,MISSOULA,exact
59804,MT,1,Congressional District 1,MT-01,327045844,TRUE,762,MISSOULA,exact
59808,MT,1,Congressional District 1,MT-01,406762976,TRUE,762,MISSOULA,exact
59812,MT,1,Congressional District 1,MT-01,555783,TRUE,762,MISSOULA,exact
59820,MT,1,Congressional District 1,MT-01,963821607,TRUE,762,MISSOULA,exact
59821,MT,1,Congressional District 1,MT-01,827849625,TRUE,762,MISSOULA,exact
59823,MT,1,Congressional District 1,MT-01,1347411030,TRUE,762,MISSOULA,exact
59824,MT,1,Congressional District 1,MT-01,242128580,TRUE,762,MISSOULA,exact
59825,MT,1,Congressional District 1,MT-01,1075693544,TRUE,762,MISSOULA,exact
59826,MT,1,Congressional District 1,MT-01,989054570,TRUE,762,MISSOULA,exact
59827,MT,1,Congressional District 1,MT-01,42144558,TRUE,762,MISSOULA,exact
59828,MT,1,Congressional District 1,MT-01,427421841,TRUE,762,MISSOULA,exact
59829,MT,1,Congressional District 1,MT-01,2257207179,TRUE,762,MISSOULA,exact
59830,MT,1,Congressional District 1,MT-01,280037504,TRUE,762,MISSOULA,exact
59831,MT,1,Congressional District 1,MT-01,264926074,TRUE,762,MISSOULA,exact
59832,MT,1,Congressional District 1,MT-01,654591575,TRUE,762,MISSOULA,exact
59833,MT,1,Congressional District 1,MT-01,397196359,TRUE,762,MISSOULA,exact
59834,MT,1,Congressional District 1,MT-01,173513292,TRUE,762,MISSOULA,exact
59837,MT,1,Congressional District 1,MT-01,507213750,TRUE,762,MISSOULA,exact
59840,MT,1,Congressional District 1,MT-01,1391833182,TRUE,762,MISSOULA,exact
59841,MT,1,Congressional District 1,MT-01,3377250,TRUE,762,MISSOULA,exact
59842,MT,1,Congressional District 1,MT-01,270418958,TRUE,762,MISSOULA,exact
59843,MT,1,Congressional District 1,MT-01,1102426880,TRUE,754,BUTTE - BOZEMAN,exact
59844,MT,1,Congressional District 1,MT-01,194943023,TRUE,762,MISSOULA,exact
59845,MT,1,Congressional District 1,MT-01,1145559544,TRUE,762,MISSOULA,exact
59846,MT,1,Congressional District 1,MT-01,545120216,TRUE,762,MISSOULA,exact
59847,MT,1,Congressional District 1,MT-01,739658166,TRUE,762,MISSOULA,exact
59847,ID,1,Congressional District 1,ID-01,40361881,FALSE,762,MISSOULA,exact
59848,MT,1,Congressional District 1,MT-01,77976535,TRUE,762,MISSOULA,exact
59851,MT,1,Congressional District 1,MT-01,913307,TRUE,762,MISSOULA,exact
59853,MT,1,Congressional District 1,MT-01,794542917,TRUE,762,MISSOULA,exact
59854,MT,1,Congressional District 1,MT-01,2186379304,TRUE,754,BUTTE - BOZEMAN,exact
59855,MT,1,Congressional District 1,MT-01,914019,TRUE,762,MISSOULA,exact
59856,MT,1,Congressional District 1,MT-01,50297914,TRUE,762,MISSOULA,exact
59858,MT,1,Congressional District 1,MT-01,2279618075,TRUE,762,MISSOULA,exact
59859,MT,1,Congressional District 1,MT-01,1840964756,TRUE,762,MISSOULA,exact
59860,MT,1,Congressional District 1,MT-01,677785737,TRUE,762,MISSOULA,exact
59863,MT,1,Congressional District 1,MT-01,19793565,TRUE,762,MISSOULA,exact
59864,MT,1,Congressional District 1,MT-01,482310234,TRUE,762,MISSOULA,exact
59865,MT,1,Congressional District 1,MT-01,421927259,TRUE,762,MISSOULA,exact
59866,MT,1,Congressional District 1,MT-01,576043879,TRUE,762,MISSOULA,exact
59867,MT,1,Congressional District 1,MT-01,59572763,TRUE,762,MISSOULA,exact
59868,MT,1,Congressional District 1,MT-01,663130684,TRUE,762,MISSOULA,exact
59870,MT,1,Congressional District 1,MT-01,660485980,TRUE,762,MISSOULA,exact
59871,MT,1,Congressional District 1,MT-01,797290258,TRUE,762,MISSOULA,exact
59872,MT,1,Congressional District 1,MT-01,1331900021,TRUE,762,MISSOULA,exact
59873,MT,1,Congressional District 1,MT-01,1992615502,TRUE,762,MISSOULA,exact
59874,MT,1,Congressional District 1,MT-01,956243941,TRUE,762,MISSOULA,exact
59875,MT,1,Congressional District 1,MT-01,333986731,TRUE,762,MISSOULA,exact
59901,MT,1,Congressional District 1,MT-01,1214057913,TRUE,762,MISSOULA,exact
59910,MT,1,Congressional District 1,MT-01,49859477,TRUE,762,MISSOULA,exact
59911,MT,1,Congressional District 1,MT-01,1273392588,TRUE,762,MISSOULA,exact
59912,MT,1,Congressional District 1,MT-01,489258530,TRUE,762,MISSOULA,exact
59913,MT,1,Congressional District 1,MT-01,135033132,TRUE,762,MISSOULA,exact
59914,MT,1,Congressional District 1,MT-01,29001709,TRUE,762,MISSOULA,exact
59915,MT,1,Congressional District 1,MT-01,148383698,TRUE,762,MISSOULA,exact
59916,MT,1,Congressional District 1,MT-01,316857947,TRUE,762,MISSOULA,exact
59917,MT,1,Congressional District 1,MT-01,635033792,TRUE,881,SPOKANE,exact
59918,MT,1,Congressional District 1,MT-01,241643528,TRUE,881,SPOKANE,exact
59919,MT,1,Congressional District 1,MT-01,5884181,TRUE,762,MISSOULA,exact
59920,MT,1,Congressional District 1,MT-01,481359134,TRUE,762,MISSOULA,exact
59922,MT,1,Congressional District 1,MT-01,99005031,TRUE,762,MISSOULA,exact
59923,MT,1,Congressional District 1,MT-01,3658397342,TRUE,881,SPOKANE,exact
59925,MT,1,Congressional District 1,MT-01,976283607,TRUE,762,MISSOULA,exact
59926,MT,1,Congressional District 1,MT-01,26005991,TRUE,762,MISSOULA,exact
59927,MT,1,Congressional District 1,MT-01,503071875,TRUE,762,MISSOULA,exact
59928,MT,1,Congressional District 1,MT-01,2427286772,TRUE,762,MISSOULA,exact
59929,MT,1,Congressional District 1,MT-01,106720220,TRUE,762,MISSOULA,exact
59930,MT,1,Congressional District 1,MT-01,242063116,TRUE,881,SPOKANE,exact
59931,MT,1,Congressional District 1,MT-01,73381094,TRUE,762,MISSOULA,exact
59932,MT,1,Congressional District 1,MT-01,70520621,TRUE,762,MISSOULA,exact
59933,MT,1,Congressional District 1,MT-01,50118156,TRUE,881,SPOKANE,exact
59934,MT,1,Congressional District 1,MT-01,319429844,TRUE,881,SPOKANE,exact
59935,MT,1,Congressional District 1,MT-01,2682048300,TRUE,881,SPOKANE,exact
59936,MT,1,Congressional District 1,MT-01,3833380031,TRUE,762,MISSOULA,exact
59937,MT,1,Congressional District 1,MT-01,804280286,TRUE,762,MISSOULA,exact
60002,IL,10,Congressional District 10,IL-10,86283013,TRUE,602,CHICAGO,exact
60004,IL,5,Congressional District 5,IL-05,20666719,TRUE,602,CHICAGO,exact
60004,IL,9,Congressional District 9,IL-09,7362621,FALSE,602,CHICAGO,exact
60004,IL,8,Congressional District 8,IL-08,764180,FALSE,602,CHICAGO,exact
60005,IL,5,Congressional District 5,IL-05,11091190,TRUE,602,CHICAGO,exact
60005,IL,8,Congressional District 8,IL-08,4830036,FALSE,602,CHICAGO,exact
60005,IL,3,Congressional District 3,IL-03,1094144,FALSE,602,CHICAGO,exact
60007,IL,8,Congressional District 8,IL-08,35002015,TRUE,602,CHICAGO,exact
60007,IL,3,Congressional District 3,IL-03,11897230,FALSE,602,CHICAGO,exact
60008,IL,8,Congressional District 8,IL-08,13189228,TRUE,602,CHICAGO,exact
60008,IL,5,Congressional District 5,IL-05,91128,FALSE,602,CHICAGO,exact
60010,IL,5,Congressional District 5,IL-05,121817979,TRUE,602,CHICAGO,exact
60010,IL,9,Congressional District 9,IL-09,36967063,FALSE,602,CHICAGO,exact
60010,IL,8,Congressional District 8,IL-08,31873840,FALSE,602,CHICAGO,exact
60010,IL,11,Congressional District 11,IL-11,1213545,FALSE,602,CHICAGO,exact
60012,IL,11,Congressional District 11,IL-11,44804833,TRUE,602,CHICAGO,exact
60013,IL,9,Congressional District 9,IL-09,33946009,TRUE,602,CHICAGO,exact
60013,IL,11,Congressional District 11,IL-11,3515436,FALSE,602,CHICAGO,exact
60014,IL,11,Congressional District 11,IL-11,38512457,TRUE,602,CHICAGO,exact
60014,IL,9,Congressional District 9,IL-09,26503712,FALSE,602,CHICAGO,exact
60015,IL,10,Congressional District 10,IL-10,35308758,TRUE,602,CHICAGO,exact
60016,IL,5,Congressional District 5,IL-05,17096990,TRUE,602,CHICAGO,exact
60016,IL,8,Congressional District 8,IL-08,10321802,FALSE,602,CHICAGO,exact
60016,IL,9,Congressional District 9,IL-09,3963255,FALSE,602,CHICAGO,exact
60016,IL,3,Congressional District 3,IL-03,16066,FALSE,602,CHICAGO,exact
60018,IL,5,Congressional District 5,IL-05,21176882,TRUE,602,CHICAGO,exact
60018,IL,8,Congressional District 8,IL-08,13437737,FALSE,602,CHICAGO,exact
60018,IL,3,Congressional District 3,IL-03,8329693,FALSE,602,CHICAGO,exact
60020,IL,10,Congressional District 10,IL-10,12200686,TRUE,602,CHICAGO,exact
60021,IL,9,Congressional District 9,IL-09,4976498,TRUE,602,CHICAGO,exact
60021,IL,5,Congressional District 5,IL-05,327596,FALSE,602,CHICAGO,exact
60022,IL,10,Congressional District 10,IL-10,9822070,TRUE,602,CHICAGO,exact
60022,IL,ZZ,Congressional Districts not defined,IL-ZZ,0,FALSE,602,CHICAGO,exact
60025,IL,9,Congressional District 9,IL-09,26170489,TRUE,602,CHICAGO,exact
60025,IL,5,Congressional District 5,IL-05,999420,FALSE,602,CHICAGO,exact
60026,IL,9,Congressional District 9,IL-09,10557406,TRUE,602,CHICAGO,exact
60029,IL,9,Congressional District 9,IL-09,1161331,TRUE,602,CHICAGO,exact
60030,IL,10,Congressional District 10,IL-10,64503316,TRUE,602,CHICAGO,exact
60030,IL,11,Congressional District 11,IL-11,4804519,FALSE,602,CHICAGO,exact
60031,IL,10,Congressional District 10,IL-10,49258864,TRUE,602,CHICAGO,exact
60033,IL,16,Congressional District 16,IL-16,299526176,TRUE,602,CHICAGO,exact
60033,IL,11,Congressional District 11,IL-11,4672443,FALSE,602,CHICAGO,exact
